seed,turn,seat,hp,mp,energy,foe_hp,foe_mp,foe_energy,dist,shrink,my_ac,foe_ac,my_nade,foe_nade,outcome
770003,62,B,37,8,25,62,3,0,1,2,3,4,0,0,-1
770003,63,A,62,3,20,52,23,25,1,2,4,4,0,0,1
770003,63,B,52,23,25,62,3,20,1,2,4,4,0,0,-1
770003,64,A,62,3,40,52,23,10,1,2,4,5,0,0,1
770003,64,B,52,23,10,62,3,40,1,2,5,4,0,0,-1
770003,65,A,62,3,30,22,23,40,1,2,0,0,0,0,1
770003,65,B,22,23,40,62,3,30,1,2,0,0,0,0,-1
770003,66,A,62,3,25,22,23,30,1,2,1,1,0,0,1
770003,66,B,22,23,30,62,3,25,1,2,1,1,0,0,-1
770003,67,A,62,3,15,22,13,20,1,2,2,3,0,0,1
770003,67,B,22,13,20,62,3,15,1,2,3,2,0,0,-1
770003,68,A,62,3,35,37,28,20,1,2,2,4,0,0,1
770003,68,B,37,28,20,62,3,35,1,2,4,2,0,0,-1
770003,69,A,62,3,25,22,28,20,1,2,3,5,0,0,1
770003,69,B,22,28,20,62,3,25,1,2,5,3,0,0,-1
770003,70,A,77,18,25,22,28,45,2,2,4,0,0,0,1
770003,70,B,22,28,45,77,18,25,2,2,0,4,0,0,-1
770003,71,A,54,8,55,22,28,5,1,2,0,2,0,0,1
770003,71,B,22,28,5,54,8,55,1,2,2,0,0,0,-1
770004,1,A,100,100,100,100,100,100,5,0,0,0,1,1,0
770004,1,B,100,100,100,100,100,100,5,0,0,0,1,1,0
770004,2,A,100,100,90,100,50,100,8,0,1,2,1,1,0
770004,2,B,100,50,100,100,100,90,8,0,2,1,1,1,0
770004,3,A,100,100,100,100,65,100,8,0,1,3,1,1,0
770004,3,B,100,65,100,100,100,100,8,0,3,1,1,1,0
770004,4,A,100,90,100,100,65,95,7,0,2,4,1,1,0
770004,4,B,100,65,95,100,90,100,7,0,4,2,1,1,0
770004,5,A,100,90,80,100,55,100,6,0,4,0,1,1,0
770004,5,B,100,55,100,100,90,80,6,0,0,4,1,1,0
770004,6,A,100,90,100,100,55,90,4,0,0,2,1,1,0
770004,6,B,100,55,90,100,90,100,4,0,2,0,1,1,0
770004,7,A,100,40,100,100,55,85,7,0,2,3,1,1,0
770004,7,B,100,55,85,100,40,100,7,0,3,2,1,1,0
770004,8,A,100,54,100,100,55,95,7,0,3,4,1,1,0
770004,8,B,100,55,95,100,54,100,7,0,4,3,1,1,0
770004,9,A,100,69,100,100,55,100,7,0,4,4,1,1,0
770004,9,B,100,55,100,100,69,100,7,0,4,4,1,1,0
770004,10,A,100,69,100,100,70,100,6,0,5,5,1,1,0
770004,10,B,100,70,100,100,69,100,6,0,5,5,1,1,0
770004,11,A,100,69,100,100,70,100,6,1,0,0,1,1,0
770004,11,B,100,70,100,100,69,100,6,1,0,0,1,1,0
770004,12,A,100,69,90,100,30,100,6,1,1,1,1,1,0
770004,12,B,100,30,100,100,69,90,6,1,1,1,1,1,0
770004,13,A,100,69,80,100,30,90,6,1,2,2,1,1,0
770004,13,B,100,30,90,100,69,80,6,1,2,2,1,1,0
770004,14,A,100,69,45,100,45,90,4,1,4,3,1,1,0
770004,14,B,100,45,90,100,69,45,4,1,3,4,1,1,0
770004,15,A,100,69,35,100,45,60,3,1,5,5,1,1,0
770004,15,B,100,45,60,100,69,35,3,1,5,5,1,1,0
770004,16,A,100,84,65,100,45,60,3,1,0,1,1,1,0
770004,16,B,100,45,60,100,84,65,3,1,1,0,1,1,0
770004,17,A,100,54,45,100,45,45,3,1,2,3,1,1,0
770004,17,B,100,45,45,100,54,45,3,1,3,2,1,1,0
770004,18,A,100,54,30,100,45,35,3,1,3,4,1,1,0
770004,18,B,100,45,35,100,54,30,3,1,4,3,1,1,0
770004,19,A,100,54,20,100,60,35,4,1,4,5,1,1,0
770004,19,B,100,60,35,100,54,20,4,1,5,4,1,1,0
770004,20,A,100,54,35,100,60,55,4,1,0,0,1,1,0
770004,20,B,100,60,55,100,54,35,4,1,0,0,1,1,0
770004,21,A,100,54,55,100,50,45,3,2,0,2,1,1,0
770004,21,B,100,50,45,100,54,55,3,2,2,0,1,1,0
770004,22,A,100,54,45,100,50,40,3,2,1,3,1,1,0
770004,22,B,100,50,40,100,54,45,3,2,3,1,1,1,0
770004,23,A,77,54,55,100,10,25,1,2,2,5,1,1,0
770004,23,B,100,10,25,77,54,55,1,2,5,2,1,1,0
770004,24,A,77,14,35,100,10,40,2,2,4,1,1,0,0
770004,24,B,100,10,40,77,14,35,2,2,1,4,0,1,0
770004,25,A,77,4,50,100,10,35,2,2,0,2,1,0,0
770004,25,B,100,10,35,77,4,50,2,2,2,0,0,1,0
770004,26,A,77,4,45,100,10,5,3,2,1,4,1,0,0
770004,26,B,100,10,5,77,4,45,3,2,4,1,0,1,0
770004,27,A,77,4,45,100,10,25,2,2,2,4,1,0,0
770004,27,B,100,10,25,77,4,45,2,2,4,2,0,1,0
770004,28,A,89,16,45,100,0,40,1,2,3,0,1,0,0
770004,28,B,100,0,40,89,16,45,1,2,0,3,0,1,0
770004,29,A,89,6,30,100,0,35,1,2,5,1,1,0,0
770004,29,B,100,0,35,89,6,30,1,2,1,5,0,1,0
770004,30,A,59,6,30,70,0,5,1,2,1,3,1,0,0
770004,30,B,70,0,5,59,6,30,1,2,3,1,0,1,0
770004,31,A,59,6,0,40,0,25,1,2,3,3,1,0,0
770004,31,B,40,0,25,59,6,0,1,2,3,3,0,1,0
770004,32,A,44,6,20,40,0,15,1,2,3,4,1,0,0
770004,32,B,40,0,15,44,6,20,1,2,4,3,0,1,0
770004,33,A,44,6,0,25,0,0,1,2,5,5,0,0,0
770004,33,B,25,0,0,44,6,0,1,2,5,5,0,0,0
770004,34,A,59,21,30,25,0,20,1,2,0,5,0,0,0
770004,34,B,25,0,20,59,21,30,1,2,5,0,0,0,0
770004,35,A,59,11,15,10,0,40,2,2,2,0,0,0,0
770004,35,B,10,0,40,59,11,15,2,2,0,2,0,0,0
770004,36,A,59,11,10,10,0,60,1,2,3,0,0,0,0
770004,36,B,10,0,60,59,11,10,1,2,0,3,0,0,0
770004,37,A,44,1,20,10,0,15,2,2,4,2,0,0,0
770004,37,B,10,0,15,44,1,20,2,2,2,4,0,0,0
770004,38,A,44,1,20,25,15,15,1,2,5,3,0,0,0
770004,38,B,25,15,15,44,1,20,1,2,3,5,0,0,0
770004,39,A,44,1,45,25,5,25,2,2,0,4,0,0,0
770004,39,B,25,5,25,44,1,45,2,2,4,0,0,0,0
770004,40,A,59,16,45,25,5,45,2,2,1,4,0,0,0
770004,40,B,25,5,45,59,16,45,2,2,4,1,0,0,0
770004,41,A,73,30,45,25,5,35,3,2,2,0,0,0,0
770004,41,B,25,5,35,73,30,45,3,2,0,2,0,0,0
770004,42,A,73,0,25,10,5,35,2,2,4,1,0,0,0
770004,42,B,10,5,35,73,0,25,2,2,1,4,0,0,0
770004,43,A,73,0,35,10,5,20,2,2,0,3,0,0,0
770004,43,B,10,5,20,73,0,35,2,2,3,0,0,0,0
770004,44,A,88,15,35,10,5,10,3,2,1,4,0,0,0
770004,44,B,10,5,10,88,15,35,3,2,4,1,0,0,0
770004,45,A,100,30,35,25,20,10,3,2,2,5,0,0,0
770004,45,B,25,20,10,100,30,35,3,2,5,2,0,0,0
770004,46,A,100,0,20,10,20,30,2,2,4,5,0,0,0
770004,46,B,10,20,30,100,0,20,2,2,5,4,0,0,0
770004,47,A,100,0,40,10,20,40,3,2,4,1,0,0,0
770004,47,B,10,20,40,100,0,40,3,2,1,4,0,0,0
770004,48,A,100,0,25,25,35,40,4,2,5,2,0,0,0
770004,48,B,25,35,40,100,0,25,4,2,2,5,0,0,0
770004,49,A,100,0,35,38,48,40,5,2,1,3,0,0,0
770004,49,B,38,48,40,100,0,35,5,2,3,1,0,0,0
770004,50,A,100,15,35,38,48,0,3,2,2,5,0,0,0
770004,50,B,38,48,0,100,15,35,3,2,5,2,0,0,0
770004,51,A,80,5,25,50,60,30,2,2,4,0,0,0,0
770004,51,B,50,60,30,80,5,25,2,2,0,4,0,0,0
770004,52,A,80,5,30,65,75,30,2,2,0,1,0,0,0
770004,52,B,65,75,30,80,5,30,2,2,1,0,0,0,0
770004,53,A,65,5,50,65,5,30,3,2,0,3,0,0,0
770004,53,B,65,5,30,65,5,50,3,2,3,0,0,0,0
770004,54,A,65,5,35,78,18,30,4,2,2,4,0,0,0
770004,54,B,78,18,30,65,5,35,4,2,4,2,0,0,0
770004,55,A,79,19,35,78,18,40,4,2,3,5,0,0,0
770004,55,B,78,18,40,79,19,35,4,2,5,3,0,0,0
770004,56,A,94,34,35,78,18,35,4,2,4,1,0,0,0
770004,56,B,78,18,35,94,34,35,4,2,1,4,0,0,0
770004,57,A,94,24,50,90,30,35,5,2,0,2,0,0,0
770004,57,B,90,30,35,94,24,50,5,2,2,0,0,0,0
770004,58,A,94,24,70,90,30,20,4,2,0,4,0,0,0
770004,58,B,90,30,20,94,24,70,4,2,4,0,0,0,0
770004,59,A,100,38,70,90,30,30,4,2,1,5,0,0,0
770004,59,B,90,30,30,100,38,70,4,2,5,1,0,0,0
770004,60,A,100,28,70,97,37,60,4,2,3,0,0,0,0
770004,60,B,97,37,60,100,28,70,4,2,0,3,0,0,0
770004,61,A,100,43,70,100,52,60,4,2,4,1,0,0,0
770004,61,B,100,52,60,100,43,70,4,2,1,4,0,0,0
770004,62,A,100,43,70,100,42,45,4,2,5,3,0,0,0
770004,62,B,100,42,45,100,43,70,4,2,3,5,0,0,0
770004,63,A,100,3,90,100,42,35,4,2,1,4,0,0,0
770004,63,B,100,42,35,100,3,90,4,2,4,1,0,0,0
770004,64,A,100,3,100,100,42,30,3,2,1,5,0,0,0
770004,64,B,100,42,30,100,3,100,3,2,5,1,0,0,0
770004,65,A,100,3,85,100,42,50,3,2,2,1,0,0,0
770004,65,B,100,42,50,100,3,85,3,2,1,2,0,0,0
770004,66,A,100,15,85,100,32,35,2,2,3,3,0,0,0
770004,66,B,100,32,35,100,15,85,2,2,3,3,0,0,0
770004,67,A,100,15,55,100,32,35,3,2,5,4,0,0,0
770004,67,B,100,32,35,100,15,55,3,2,4,5,0,0,0
770004,68,A,100,30,85,100,32,35,2,2,0,5,0,0,0
770004,68,B,100,32,35,100,30,85,2,2,5,0,0,0,0
770004,69,A,100,30,45,100,32,50,3,2,2,1,0,0,0
770004,69,B,100,32,50,100,30,45,3,2,1,2,0,0,0
770004,70,A,100,45,45,100,47,50,3,2,3,2,0,0,0
770004,70,B,100,47,50,100,45,45,3,2,2,3,0,0,0
770004,71,A,100,45,25,100,60,50,4,2,5,3,0,0,0
770004,71,B,100,60,50,100,45,25,4,2,3,5,0,0,0
770004,72,A,100,45,45,100,75,50,4,2,5,4,0,0,0
770004,72,B,100,75,50,100,45,45,4,2,4,5,0,0,0
770004,73,A,100,45,65,100,45,60,4,2,5,5,0,0,0
770004,73,B,100,45,60,100,45,65,4,2,5,5,0,0,0
770004,74,A,100,45,85,100,45,80,4,2,0,0,0,0,0
770004,74,B,100,45,80,100,45,85,4,2,0,0,0,0,0
770004,75,A,100,45,100,100,45,75,3,2,0,1,0,0,0
770004,75,B,100,45,75,100,45,100,3,2,1,0,0,0,0
770004,76,A,100,45,80,100,45,70,3,2,2,2,0,0,0
770004,76,B,100,45,70,100,45,80,3,2,2,2,0,0,0
770004,77,A,100,45,100,100,45,80,3,2,2,3,0,0,0
770004,77,B,100,45,80,100,45,100,3,2,3,2,0,0,0
770004,78,A,100,45,70,100,60,80,1,2,4,4,0,0,0
770004,78,B,100,60,80,100,45,70,1,2,4,4,0,0,0
770004,79,A,75,45,60,100,20,90,2,2,0,0,0,0,0
770004,79,B,100,20,90,75,45,60,2,2,0,0,0,0,0
770004,80,A,75,5,35,75,20,100,3,2,2,0,0,0,0
770004,80,B,75,20,100,75,5,35,3,2,0,2,0,0,0
770005,1,A,100,100,100,100,100,100,5,0,0,0,1,1,1
770005,1,B,100,100,100,100,100,100,5,0,0,0,1,1,-1
770005,2,A,100,60,100,100,60,100,8,0,1,1,1,1,1
770005,2,B,100,60,100,100,60,100,8,0,1,1,1,1,-1
770005,3,A,100,75,100,100,60,90,7,0,2,2,1,1,1
770005,3,B,100,60,90,100,75,100,7,0,2,2,1,1,-1
770005,4,A,100,65,100,100,60,100,7,0,3,2,1,1,1
770005,4,B,100,60,100,100,65,100,7,0,2,3,1,1,-1
770005,5,A,100,80,100,100,60,95,6,0,4,3,1,1,1
770005,5,B,100,60,95,100,80,100,6,0,3,4,1,1,-1
770005,6,A,100,80,100,100,75,95,4,0,0,4,1,1,1
770005,6,B,100,75,95,100,80,100,4,0,4,0,1,1,-1
770005,7,A,100,40,100,100,75,90,6,0,1,0,1,1,1
770005,7,B,100,75,90,100,40,100,6,0,0,1,1,1,-1
770005,8,A,100,55,100,100,35,100,8,0,2,1,1,1,1
770005,8,B,100,35,100,100,55,100,8,0,1,2,1,1,-1
770005,9,A,100,45,100,100,48,100,8,0,3,2,1,1,1
770005,9,B,100,48,100,100,45,100,8,0,2,3,1,1,-1
770005,10,A,100,60,100,100,48,90,7,0,4,3,1,1,1
770005,10,B,100,48,90,100,60,100,7,0,3,4,1,1,-1
770005,11,A,100,60,100,100,48,100,6,1,5,3,1,1,1
770005,11,B,100,48,100,100,60,100,6,1,3,5,1,1,-1
770005,12,A,100,50,100,100,48,70,4,1,0,5,1,1,1
770005,12,B,100,48,70,100,50,100,4,1,5,0,1,1,-1
770005,13,A,100,50,95,100,48,90,3,1,1,5,1,1,1
770005,13,B,100,48,90,100,50,95,3,1,5,1,1,1,-1
770005,14,A,100,50,90,100,48,100,1,1,2,0,1,1,1
770005,14,B,100,48,100,100,50,90,1,1,0,2,1,1,-1
770005,15,A,100,10,75,100,8,75,4,1,4,2,1,1,1
770005,15,B,100,8,75,100,10,75,4,1,2,4,1,1,-1
770005,16,A,100,25,75,100,8,40,4,1,5,4,1,1,1
770005,16,B,100,8,40,100,25,75,4,1,4,5,1,1,-1
770005,17,A,100,25,90,100,8,50,2,1,1,0,1,1,1
770005,17,B,100,8,50,100,25,90,2,1,0,1,1,1,-1
770005,18,A,100,40,90,100,8,40,3,1,2,1,1,1,1
770005,18,B,100,8,40,100,40,90,3,1,1,2,1,1,-1
770005,19,A,100,40,55,100,8,30,2,1,4,2,1,1,1
770005,19,B,100,8,30,100,40,55,2,1,2,4,1,1,-1
770005,20,A,100,0,85,100,8,15,3,1,0,4,0,1,1
770005,20,B,100,8,15,100,0,85,3,1,4,0,1,0,-1
770005,21,A,100,0,100,80,23,15,2,2,0,5,0,1,1
770005,21,B,80,23,15,100,0,100,2,2,5,0,1,0,-1
770005,22,A,100,0,100,80,13,30,1,2,1,1,0,1,1
770005,22,B,80,13,30,100,0,100,1,2,1,1,1,0,-1
770005,23,A,100,0,40,80,13,5,1,2,3,3,0,1,1
770005,23,B,80,13,5,100,0,40,1,2,3,3,1,0,-1
770005,24,A,100,0,0,50,13,15,1,2,5,4,0,0,1
770005,24,B,50,13,15,100,0,0,1,2,4,5,0,0,-1
770005,25,A,85,0,20,50,13,10,1,2,5,5,0,0,1
770005,25,B,50,13,10,85,0,20,1,2,5,5,0,0,-1
770005,26,A,85,0,40,50,13,30,2,2,0,5,0,0,1
770005,26,B,50,13,30,85,0,40,2,2,5,0,0,0,-1
770005,27,A,85,0,5,27,13,60,1,2,2,0,0,0,1
770005,27,B,27,13,60,85,0,5,1,2,0,2,0,0,-1
770005,28,A,47,0,15,27,13,20,1,2,3,2,0,0,1
770005,28,B,27,13,20,47,0,15,1,2,2,3,0,0,-1
770005,29,A,47,0,35,27,13,30,1,2,3,3,0,0,1
770005,29,B,27,13,30,47,0,35,1,2,3,3,0,0,-1
770005,30,A,47,0,25,27,3,20,1,2,4,5,0,0,1
770005,30,B,27,3,20,47,0,25,1,2,5,4,0,0,-1
770005,31,A,47,0,15,12,3,40,1,2,5,5,0,0,1
770005,31,B,12,3,40,47,0,15,1,2,5,5,0,0,-1
770005,32,A,32,0,35,12,3,35,2,2,5,1,0,0,1
770005,32,B,12,3,35,32,0,35,2,2,1,5,0,0,-1
770005,33,A,32,0,30,12,3,30,2,2,1,2,0,0,1
770005,33,B,12,3,30,32,0,30,2,2,2,1,0,0,-1
770005,34,A,32,0,40,26,17,30,2,2,2,3,0,0,1
770005,34,B,26,17,30,32,0,40,2,2,3,2,0,0,-1
770005,35,A,47,15,40,26,17,20,1,2,3,4,0,0,1
770005,35,B,26,17,20,47,15,40,1,2,4,3,0,0,-1
770005,36,A,62,30,40,26,17,10,2,2,4,5,0,0,1
770005,36,B,26,17,10,62,30,40,2,2,5,4,0,0,-1
770005,37,A,62,30,30,11,17,50,1,2,0,0,0,0,1
770005,37,B,11,17,50,62,30,30,1,2,0,0,0,0,-1
770006,1,A,100,100,100,100,100,100,5,0,0,0,1,1,-1
770006,1,B,100,100,100,100,100,100,5,0,0,0,1,1,1
770006,2,A,100,60,100,100,60,100,9,0,1,1,1,1,-1
770006,2,B,100,60,100,100,60,100,9,0,1,1,1,1,1
770006,3,A,100,50,100,100,60,95,8,0,2,2,1,1,-1
770006,3,B,100,60,95,100,50,100,8,0,2,2,1,1,1
770006,4,A,100,65,100,100,60,100,8,0,3,2,1,1,-1
770006,4,B,100,60,100,100,65,100,8,0,2,3,1,1,1
770006,5,A,100,65,70,100,60,85,5,0,5,4,1,1,-1
770006,5,B,100,60,85,100,65,70,5,0,4,5,1,1,1
770006,6,A,100,65,95,100,60,100,6,0,0,4,1,1,-1
770006,6,B,100,60,100,100,65,95,6,0,4,0,1,1,1
770006,7,A,100,65,85,100,60,100,4,0,1,0,1,1,-1
770006,7,B,100,60,100,100,65,85,4,0,0,1,1,1,1
770006,8,A,100,65,80,100,75,100,3,0,2,1,1,1,-1
770006,8,B,100,75,100,100,65,80,3,0,1,2,1,1,1
770006,9,A,100,65,35,100,75,85,4,0,4,2,1,1,-1
770006,9,B,100,75,85,100,65,35,4,0,2,4,1,1,1
770006,10,A,100,55,45,100,75,100,4,0,5,2,1,1,-1
770006,10,B,100,75,100,100,55,45,4,0,2,5,1,1,1
770006,11,A,100,55,50,100,90,100,4,1,1,3,1,1,-1
770006,11,B,100,90,100,100,55,50,4,1,3,1,1,1,1
770006,12,A,100,45,40,100,90,85,4,1,3,4,1,1,-1
770006,12,B,100,90,85,100,45,40,4,1,4,3,1,1,1
770006,13,A,100,45,60,100,80,95,4,1,3,5,1,1,-1
770006,13,B,100,80,95,100,45,60,4,1,5,3,1,1,1
770006,14,A,100,45,55,100,80,100,2,1,4,0,1,1,-1
770006,14,B,100,80,100,100,45,55,2,1,0,4,1,1,1
770006,15,A,100,60,55,100,80,70,2,1,5,2,1,1,-1
770006,15,B,100,80,70,100,60,55,2,1,2,5,1,1,1
770006,16,A,100,60,75,100,40,80,4,1,5,3,1,1,-1
770006,16,B,100,40,80,100,60,75,4,1,3,5,1,1,1
770006,17,A,100,60,70,100,55,80,2,1,1,4,1,1,-1
770006,17,B,100,55,80,100,60,70,2,1,4,1,1,1,1
770006,18,A,100,20,70,75,55,90,1,1,3,0,1,1,-1
770006,18,B,75,55,90,100,20,70,1,1,0,3,1,1,1
770006,19,A,100,20,65,75,55,50,1,1,4,2,1,1,-1
770006,19,B,75,55,50,100,20,65,1,1,2,4,1,1,1
770006,20,A,100,20,75,75,15,25,4,1,0,4,0,1,-1
770006,20,B,75,15,25,100,20,75,4,1,4,0,1,0,1
770006,21,A,100,20,95,90,30,25,4,2,0,5,0,1,-1
770006,21,B,90,30,25,100,20,95,4,2,5,0,1,0,1
770006,22,A,100,20,100,90,20,65,4,2,1,0,0,1,-1
770006,22,B,90,20,65,100,20,100,4,2,0,1,1,0,1
770006,23,A,100,20,65,100,35,65,2,2,3,1,0,1,-1
770006,23,B,100,35,65,100,20,65,2,2,1,3,1,0,1
770006,24,A,100,20,25,100,50,65,2,2,5,2,0,1,-1
770006,24,B,100,50,65,100,20,25,2,2,2,5,1,0,1
770006,25,A,75,10,35,100,10,75,3,2,1,3,0,1,-1
770006,25,B,100,10,75,75,10,35,3,2,3,1,1,0,1
770006,26,A,75,10,30,100,10,60,3,2,2,5,0,0,-1
770006,26,B,100,10,60,75,10,30,3,2,5,2,0,0,1
770006,27,A,75,10,5,100,10,60,3,2,4,1,0,0,-1
770006,27,B,100,10,60,75,10,5,3,2,1,4,0,0,1
770006,28,A,75,10,15,100,10,40,2,2,5,3,0,0,-1
770006,28,B,100,10,40,75,10,15,2,2,3,5,0,0,1
770006,29,A,90,25,45,100,10,35,1,2,0,4,0,0,-1
770006,29,B,100,10,35,90,25,45,1,2,4,0,0,0,1
770006,30,A,90,15,25,85,10,30,1,2,2,0,0,0,-1
770006,30,B,85,10,30,90,15,25,1,2,0,2,0,0,1
770006,31,A,75,15,10,70,10,10,1,2,4,2,0,0,-1
770006,31,B,70,10,10,75,15,10,1,2,2,4,0,0,1
770006,32,A,75,15,30,70,0,20,1,2,4,3,0,0,-1
770006,32,B,70,0,20,75,15,30,1,2,3,4,0,0,1
770006,33,A,60,15,30,40,0,15,1,2,0,4,0,0,-1
770006,33,B,40,0,15,60,15,30,1,2,4,0,0,0,1
770006,34,A,45,5,10,25,0,10,1,2,2,5,0,0,-1
770006,34,B,25,0,10,45,5,10,1,2,5,2,0,0,1
770006,35,A,45,5,30,25,0,30,1,2,2,5,0,0,-1
770006,35,B,25,0,30,45,5,30,1,2,5,2,0,0,1
770006,36,A,45,5,0,25,0,55,1,2,4,0,0,0,-1
770006,36,B,25,0,55,45,5,0,1,2,0,4,0,0,1
770006,37,A,15,5,20,25,0,15,1,2,4,2,0,0,-1
770006,37,B,25,0,15,15,5,20,1,2,2,4,0,0,1
770006,38,A,15,5,10,10,0,35,1,2,5,2,0,0,-1
770006,38,B,10,0,35,15,5,10,1,2,2,5,0,0,1
770007,1,A,100,100,100,100,100,100,5,0,0,0,1,1,0
770007,1,B,100,100,100,100,100,100,5,0,0,0,1,1,0
770007,2,A,100,100,65,100,60,100,7,0,2,1,1,1,0
770007,2,B,100,60,100,100,100,65,7,0,1,2,1,1,0
770007,3,A,100,90,75,100,73,100,7,0,3,2,1,1,0
770007,3,B,100,73,100,100,90,75,7,0,2,3,1,1,0
770007,4,A,100,50,65,100,73,90,9,0,5,3,1,1,0
770007,4,B,100,73,90,100,50,65,9,0,3,5,1,1,0
770007,5,A,100,50,85,100,73,100,9,0,5,4,1,1,0
770007,5,B,100,73,100,100,50,85,9,0,4,5,1,1,0
770007,6,A,100,50,100,100,73,100,9,0,0,0,1,1,0
770007,6,B,100,73,100,100,50,100,9,0,0,0,1,1,0
770007,7,A,100,50,100,100,73,95,8,0,1,1,1,1,0
770007,7,B,100,73,95,100,50,100,8,0,1,1,1,1,0
770007,8,A,100,65,100,100,73,100,8,0,2,1,1,1,0
770007,8,B,100,73,100,100,65,100,8,0,1,2,1,1,0
770007,9,A,100,55,100,100,63,100,8,0,3,2,1,1,0
770007,9,B,100,63,100,100,55,100,8,0,2,3,1,1,0
770007,10,A,100,70,100,100,63,75,6,0,4,4,1,1,0
770007,10,B,100,63,75,100,70,100,6,0,4,4,1,1,0
770007,11,A,100,70,100,100,78,75,4,1,0,5,1,1,0
770007,11,B,100,78,75,100,70,100,4,1,5,0,1,1,0
770007,12,A,100,70,90,100,78,95,4,1,1,1,1,1,0
770007,12,B,100,78,95,100,70,90,4,1,1,1,1,1,0
770007,13,A,100,70,75,100,78,80,4,1,3,2,1,1,0
770007,13,B,100,78,80,100,70,75,4,1,2,3,1,1,0
770007,14,A,100,60,60,100,68,65,6,1,5,4,1,1,0
770007,14,B,100,68,65,100,60,60,6,1,4,5,1,1,0
770007,15,A,100,60,65,100,68,75,2,1,1,0,1,1,0
770007,15,B,100,68,75,100,60,65,2,1,0,1,1,1,0
770007,16,A,100,60,60,100,68,60,4,1,2,2,1,1,0
770007,16,B,100,68,60,100,60,60,4,1,2,2,1,1,0
770007,17,A,100,60,60,100,28,70,5,1,3,3,1,1,0
770007,17,B,100,28,70,100,60,60,5,1,3,3,1,1,0
770007,18,A,100,60,50,100,28,90,4,1,4,3,1,1,0
770007,18,B,100,28,90,100,60,50,4,1,3,4,1,1,0
770007,19,A,100,50,80,100,35,90,4,1,0,4,1,1,0
770007,19,B,100,35,90,100,50,80,4,1,4,0,1,1,0
770007,20,A,100,50,45,100,50,90,4,1,2,5,1,1,0
770007,20,B,100,50,90,100,50,45,4,1,5,2,1,1,0
770007,21,A,100,50,40,100,40,100,4,2,3,1,1,1,0
770007,21,B,100,40,100,100,50,40,4,2,1,3,1,1,0
770007,22,A,100,50,35,100,40,85,4,2,4,3,1,0,0
770007,22,B,100,40,85,100,50,35,4,2,3,4,0,1,0
770007,23,A,100,65,35,100,40,55,4,2,5,5,1,0,0
770007,23,B,100,40,55,100,65,35,4,2,5,5,0,1,0
770007,24,A,100,25,45,100,40,85,5,2,1,0,1,0,0
770007,24,B,100,40,85,100,25,45,5,2,0,1,0,1,0
770007,25,A,100,40,45,100,55,85,5,2,2,1,1,0,0
770007,25,B,100,55,85,100,40,45,5,2,1,2,0,1,0
770007,26,A,100,40,40,100,45,95,4,2,3,2,1,0,0
770007,26,B,100,45,95,100,40,40,4,2,2,3,0,1,0
770007,27,A,100,40,25,100,45,95,4,2,4,3,1,0,0
770007,27,B,100,45,95,100,40,25,4,2,3,4,0,1,0
770007,28,A,100,40,45,100,45,85,5,2,4,4,1,0,0
770007,28,B,100,45,85,100,40,45,5,2,4,4,0,1,0
770007,29,A,100,40,65,100,45,90,3,2,4,0,1,0,0
770007,29,B,100,45,90,100,40,65,3,2,0,4,0,1,0
770007,30,A,100,40,50,100,45,45,4,2,0,2,1,0,0
770007,30,B,100,45,45,100,40,50,4,2,2,0,0,1,0
770007,31,A,100,40,30,100,45,65,3,2,2,2,1,0,0
770007,31,B,100,45,65,100,40,30,3,2,2,2,0,1,0
770007,32,A,100,40,20,100,45,85,2,2,3,2,1,0,0
770007,32,B,100,45,85,100,40,20,2,2,2,3,0,1,0
770007,33,A,85,40,40,100,45,45,1,2,3,4,1,0,0
770007,33,B,100,45,45,85,40,40,1,2,4,3,0,1,0
770007,34,A,85,0,50,100,5,55,2,2,4,0,1,0,0
770007,34,B,100,5,55,85,0,50,2,2,0,4,0,1,0
770007,35,A,100,15,50,100,5,45,1,2,5,1,1,0,0
770007,35,B,100,5,45,100,15,50,1,2,1,5,0,1,0
770007,36,A,77,15,60,100,5,15,2,2,1,2,0,0,0
770007,36,B,100,5,15,77,15,60,2,2,2,1,0,0,0
770007,37,A,77,15,40,100,18,15,3,2,3,3,0,0,0
770007,37,B,100,18,15,77,15,40,3,2,3,3,0,0,0
770007,38,A,92,30,40,100,33,15,3,2,4,4,0,0,0
770007,38,B,100,33,15,92,30,40,3,2,4,4,0,0,0
770007,39,A,92,30,30,100,33,10,3,2,5,5,0,0,0
770007,39,B,100,33,10,92,30,30,3,2,5,5,0,0,0
770007,40,A,92,30,50,100,3,50,2,2,0,0,0,0,0
770007,40,B,100,3,50,92,30,50,2,2,0,0,0,0,0
770007,41,A,92,30,35,100,3,35,2,2,1,2,0,0,0
770007,41,B,100,3,35,92,30,35,2,2,2,1,0,0,0
770007,42,A,92,20,20,100,3,15,2,2,3,4,0,0,0
770007,42,B,100,3,15,92,20,20,2,2,4,3,0,0,0
770007,43,A,100,35,20,100,18,15,2,2,4,5,0,0,0
770007,43,B,100,18,15,100,35,20,2,2,5,4,0,0,0
770007,44,A,100,50,20,100,18,35,2,2,5,5,0,0,0
770007,44,B,100,18,35,100,50,20,2,2,5,5,0,0,0
770007,45,A,100,20,30,85,8,45,4,2,1,1,0,0,0
770007,45,B,85,8,45,100,20,30,4,2,1,1,0,0,0
