1910002,2,A,100,60,100,100,50,100,9,0,1,2,1,1,0,0,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,2,B,100,50,100,100,60,100,9,0,2,1,1,1,0,0,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,3,A,100,50,100,100,50,100,8,0,2,3,1,1,0,0,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,3,B,100,50,100,100,50,100,8,0,3,2,1,1,0,0,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,4,A,100,50,95,100,50,100,6,0,3,4,1,1,0,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,4,B,100,50,100,100,50,95,6,0,4,3,1,1,0,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,5,A,100,50,90,100,40,100,7,0,4,5,1,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,5,B,100,40,100,100,50,90,7,0,5,4,1,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,6,A,100,40,100,100,40,100,8,0,0,1,1,1,0,0,6,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,6,B,100,40,100,100,40,100,8,0,1,0,1,1,0,0,5,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,7,A,100,40,100,100,40,100,7,0,1,2,1,1,0,0,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,7,B,100,40,100,100,40,100,7,0,2,1,1,1,0,0,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,8,A,100,40,100,100,30,100,7,0,2,3,1,1,0,0,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,8,B,100,30,100,100,40,100,7,0,3,2,1,1,0,0,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,9,A,100,40,95,100,45,100,8,0,3,4,1,1,0,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,9,B,100,45,100,100,40,95,8,0,4,3,1,1,0,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,10,A,100,40,100,100,45,100,7,0,3,5,1,1,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,10,B,100,45,100,100,40,100,7,0,5,3,1,1,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,11,A,100,40,100,100,35,100,8,1,4,1,1,1,0,0,2,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,11,B,100,35,100,100,40,100,8,1,1,4,1,1,0,0,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,12,A,100,40,95,100,35,90,5,1,0,3,1,1,0,0,6,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,12,B,100,35,90,100,40,95,5,1,3,0,1,1,0,0,3,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,13,A,100,40,55,100,50,90,3,1,2,4,1,1,0,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,13,B,100,50,90,100,40,55,3,1,4,2,1,1,0,0,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,14,A,100,40,75,100,40,100,4,1,2,0,1,1,0,0,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,14,B,100,40,100,100,40,75,4,1,0,2,1,1,0,0,6,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,15,A,100,55,75,100,40,100,3,1,3,1,1,1,0,0,3,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,15,B,100,40,100,100,55,75,3,1,1,3,1,1,0,0,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,16,A,100,55,35,100,40,95,4,1,5,2,1,1,0,0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,16,B,100,40,95,100,55,35,4,1,2,5,1,1,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,17,A,100,55,70,100,40,85,5,1,0,3,1,1,0,0,6,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,17,B,100,40,85,100,55,70,5,1,3,0,1,1,0,0,3,6,0,0,0,0,1,1,0,0,0,0,0,0,0
